num_fam,nb_members,sum_quanti,sum_quali,nb_0,nb_mono,nb_multi,sum_0_mono_multi,max_multi
8228,30,30,30,82,30,0,112,1
8229,86,86,86,26,86,0,112,1
8230,81,81,81,31,81,0,112,1
8231,103,103,103,9,103,0,112,1
8232,80,80,80,32,80,0,112,1
8233,1,1,1,111,1,0,112,1
8234,112,112,112,0,112,0,112,1
8235,34,34,34,78,34,0,112,1
8236,1,1,1,111,1,0,112,1
8237,112,112,112,0,112,0,112,1
8238,112,112,112,0,112,0,112,1
8239,112,112,112,0,112,0,112,1
8240,83,83,83,29,83,0,112,1
8241,112,112,112,0,112,0,112,1
8242,110,110,110,2,110,0,112,1
8243,70,70,70,42,70,0,112,1
8244,110,110,110,2,110,0,112,1
8245,80,80,80,32,80,0,112,1
8246,111,111,111,1,111,0,112,1
8247,107,107,107,5,107,0,112,1
8248,112,112,112,0,112,0,112,1
8249,112,112,112,0,112,0,112,1
8250,108,108,108,4,108,0,112,1
8251,17,17,17,95,17,0,112,1
8252,64,64,64,48,64,0,112,1
8253,112,112,112,0,112,0,112,1
8254,1,1,1,111,1,0,112,1
8255,12,12,12,100,12,0,112,1
8256,111,111,111,1,111,0,112,1
8257,112,112,112,0,112,0,112,1
8258,81,81,81,31,81,0,112,1
8259,81,81,81,31,81,0,112,1
8260,112,112,112,0,112,0,112,1
8261,112,112,112,0,112,0,112,1
8262,110,110,110,2,110,0,112,1
8263,111,111,111,1,111,0,112,1
8264,112,112,112,0,112,0,112,1
8265,112,112,112,0,112,0,112,1
8266,112,112,112,0,112,0,112,1
8267,110,110,110,2,110,0,112,1
8268,22,22,22,90,22,0,112,1
8269,96,96,96,16,96,0,112,1
8270,113,113,112,0,111,1,112,2
8271,112,112,112,0,112,0,112,1
8272,81,81,81,31,81,0,112,1
8273,112,112,112,0,112,0,112,1
8274,81,81,81,31,81,0,112,1
8275,80,80,80,32,80,0,112,1
8276,53,53,53,59,53,0,112,1
8277,9,9,9,103,9,0,112,1
8278,80,80,80,32,80,0,112,1
8279,1,1,1,111,1,0,112,1
8280,81,81,81,31,81,0,112,1
8281,109,109,109,3,109,0,112,1
8282,81,81,81,31,81,0,112,1
8283,74,74,74,38,74,0,112,1
8284,81,81,81,31,81,0,112,1
8285,111,111,111,1,111,0,112,1
8286,112,112,112,0,112,0,112,1
8287,81,81,81,31,81,0,112,1
8288,112,112,112,0,112,0,112,1
8289,112,112,112,0,112,0,112,1
8290,112,112,112,0,112,0,112,1
8291,33,33,33,79,33,0,112,1
8292,112,112,112,0,112,0,112,1
8293,81,81,81,31,81,0,112,1
8294,112,112,112,0,112,0,112,1
8295,11,11,11,101,11,0,112,1
8296,1,1,1,111,1,0,112,1
8297,81,81,81,31,81,0,112,1
8298,112,112,112,0,112,0,112,1
8299,52,52,52,60,52,0,112,1
8300,111,111,111,1,111,0,112,1
8301,3,3,3,109,3,0,112,1
8302,112,112,112,0,112,0,112,1
8303,22,22,22,90,22,0,112,1
8304,81,81,81,31,81,0,112,1
8305,112,112,112,0,112,0,112,1
8306,112,112,112,0,112,0,112,1
8307,108,108,108,4,108,0,112,1
8308,121,121,112,0,104,8,112,3
8309,112,112,112,0,112,0,112,1
8310,112,112,112,0,112,0,112,1
8311,107,107,107,5,107,0,112,1
8312,81,81,81,31,81,0,112,1
8313,111,111,111,1,111,0,112,1
8314,111,111,111,1,111,0,112,1
8315,108,108,108,4,108,0,112,1
8316,81,81,81,31,81,0,112,1
8317,80,80,80,32,80,0,112,1
8318,81,81,81,31,81,0,112,1
8319,6,6,6,106,6,0,112,1
8320,109,109,109,3,109,0,112,1
8321,112,112,112,0,112,0,112,1
8322,112,112,112,0,112,0,112,1
8323,81,81,81,31,81,0,112,1
8324,112,112,112,0,112,0,112,1
8325,97,97,97,15,97,0,112,1
8326,112,112,112,0,112,0,112,1
8327,112,112,112,0,112,0,112,1
8328,84,84,84,28,84,0,112,1
8329,112,112,112,0,112,0,112,1
8330,79,79,79,33,79,0,112,1
8331,105,105,105,7,105,0,112,1
8332,8,8,8,104,8,0,112,1
8333,111,111,111,1,111,0,112,1
8334,112,112,112,0,112,0,112,1
8335,61,61,61,51,61,0,112,1
8336,110,110,110,2,110,0,112,1
8337,102,102,102,10,102,0,112,1
8338,103,103,103,9,103,0,112,1
8339,112,112,112,0,112,0,112,1
8340,111,111,111,1,111,0,112,1
8341,1,1,1,111,1,0,112,1
8342,99,99,99,13,99,0,112,1
8343,30,30,30,82,30,0,112,1
8344,1,1,1,111,1,0,112,1
8345,80,80,80,32,80,0,112,1
8346,111,111,111,1,111,0,112,1
8347,112,112,112,0,112,0,112,1
8348,1,1,1,111,1,0,112,1
8349,112,112,112,0,112,0,112,1
8350,60,60,60,52,60,0,112,1
8351,114,114,112,0,110,2,112,2
8352,112,112,112,0,112,0,112,1
8353,81,81,81,31,81,0,112,1
8354,77,77,77,35,77,0,112,1
8355,112,112,112,0,112,0,112,1
8356,80,80,80,32,80,0,112,1
8357,108,108,107,5,106,1,112,2
8358,112,112,112,0,112,0,112,1
8359,58,58,58,54,58,0,112,1
8360,111,111,111,1,111,0,112,1
8361,112,112,112,0,112,0,112,1
8362,191,191,112,0,33,79,112,2
8363,112,112,112,0,112,0,112,1
8364,105,105,105,7,105,0,112,1
8365,110,110,110,2,110,0,112,1
8366,102,102,102,10,102,0,112,1
8367,98,98,98,14,98,0,112,1
8368,81,81,81,31,81,0,112,1
8369,98,98,98,14,98,0,112,1
8370,79,79,79,33,79,0,112,1
8371,81,81,81,31,81,0,112,1
8372,112,112,112,0,112,0,112,1
8373,31,31,29,83,27,2,112,2
8374,46,46,39,73,32,7,112,2
8375,112,112,112,0,112,0,112,1
8376,103,103,103,9,103,0,112,1
8377,112,112,112,0,112,0,112,1
8378,25,25,25,87,25,0,112,1
8379,22,22,22,90,22,0,112,1
8380,111,111,111,1,111,0,112,1
8381,110,110,110,2,110,0,112,1
8382,5,5,5,107,5,0,112,1
8383,112,112,112,0,112,0,112,1
8384,81,81,81,31,81,0,112,1
8385,110,110,110,2,110,0,112,1
8386,75,75,75,37,75,0,112,1
8387,110,110,110,2,110,0,112,1
8388,53,53,48,64,43,5,112,2
8389,80,80,80,32,80,0,112,1
8390,8,8,8,104,8,0,112,1
8391,112,112,112,0,112,0,112,1
8392,48,48,48,64,48,0,112,1
8393,55,55,55,57,55,0,112,1
8394,112,112,112,0,112,0,112,1
8395,81,81,81,31,81,0,112,1
8396,106,106,106,6,106,0,112,1
8397,78,78,78,34,78,0,112,1
8398,79,79,79,33,79,0,112,1
8399,111,111,111,1,111,0,112,1
8400,99,99,99,13,99,0,112,1
8401,112,112,112,0,112,0,112,1
8402,12,12,12,100,12,0,112,1
8403,1,1,1,111,1,0,112,1
8404,105,105,105,7,105,0,112,1
8405,22,22,22,90,22,0,112,1
8406,110,110,110,2,110,0,112,1
8407,25,25,25,87,25,0,112,1
8408,34,34,34,78,34,0,112,1
8409,112,112,112,0,112,0,112,1
8410,112,112,112,0,112,0,112,1
8411,112,112,112,0,112,0,112,1
8412,112,112,112,0,112,0,112,1
8413,112,112,112,0,112,0,112,1
8414,81,81,81,31,81,0,112,1
8415,112,112,112,0,112,0,112,1
8416,13,13,13,99,13,0,112,1
8417,1,1,1,111,1,0,112,1
8418,112,112,112,0,112,0,112,1
8419,12,12,12,100,12,0,112,1
8420,111,111,111,1,111,0,112,1
8421,11,11,11,101,11,0,112,1
8422,11,11,11,101,11,0,112,1
8423,113,113,112,0,111,1,112,2
8424,81,81,81,31,81,0,112,1
8425,112,112,112,0,112,0,112,1
8426,107,107,107,5,107,0,112,1
8427,111,111,111,1,111,0,112,1
8428,62,62,62,50,62,0,112,1
8429,81,81,81,31,81,0,112,1
8430,112,112,112,0,112,0,112,1
8431,2,2,2,110,2,0,112,1
8432,112,112,112,0,112,0,112,1
8433,112,112,112,0,112,0,112,1
8434,12,12,12,100,12,0,112,1
8435,80,80,80,32,80,0,112,1
8436,112,112,112,0,112,0,112,1
8437,112,112,112,0,112,0,112,1
8438,111,111,111,1,111,0,112,1
8439,112,112,112,0,112,0,112,1
8440,111,111,111,1,111,0,112,1
8441,24,24,24,88,24,0,112,1
8442,12,12,12,100,12,0,112,1
8443,112,112,112,0,112,0,112,1
8444,112,112,112,0,112,0,112,1
8445,76,76,76,36,76,0,112,1
8446,112,112,112,0,112,0,112,1
8447,80,80,80,32,80,0,112,1
8448,100,100,100,12,100,0,112,1
8449,3,3,3,109,3,0,112,1
8450,11,11,11,101,11,0,112,1
8451,1,1,1,111,1,0,112,1
8452,1,1,1,111,1,0,112,1
8453,80,80,80,32,80,0,112,1
8454,81,81,81,31,81,0,112,1
8455,7,7,7,105,7,0,112,1
8456,112,112,112,0,112,0,112,1
8457,112,112,112,0,112,0,112,1
8458,2,2,2,110,2,0,112,1
8459,112,112,112,0,112,0,112,1
8460,81,81,81,31,81,0,112,1
8461,1,1,1,111,1,0,112,1
8462,78,78,78,34,78,0,112,1
8463,1,1,1,111,1,0,112,1
8464,2,2,2,110,2,0,112,1
8465,110,110,110,2,110,0,112,1
8466,112,112,112,0,112,0,112,1
8467,1,1,1,111,1,0,112,1
8468,33,33,33,79,33,0,112,1
8469,81,81,81,31,81,0,112,1
8470,109,109,109,3,109,0,112,1
8471,5,5,5,107,5,0,112,1
8472,100,100,100,12,100,0,112,1
8473,95,95,95,17,95,0,112,1
8474,8,8,8,104,8,0,112,1
8475,111,111,111,1,111,0,112,1
8476,13,13,13,99,13,0,112,1
8477,33,33,33,79,33,0,112,1
8478,33,33,33,79,33,0,112,1
8479,80,80,80,32,80,0,112,1
8480,7,7,7,105,7,0,112,1
8481,1,1,1,111,1,0,112,1
8482,80,80,80,32,80,0,112,1
8483,1,1,1,111,1,0,112,1
8484,1,1,1,111,1,0,112,1
8485,1,1,1,111,1,0,112,1
8486,44,44,36,76,28,8,112,2
8487,112,112,112,0,112,0,112,1
8488,1,1,1,111,1,0,112,1
8489,1,1,1,111,1,0,112,1
8490,112,112,112,0,112,0,112,1
8491,111,111,111,1,111,0,112,1
8492,120,120,112,0,105,7,112,3
8493,111,111,111,1,111,0,112,1
8494,112,112,112,0,112,0,112,1
8495,34,34,34,78,34,0,112,1
8496,1,1,1,111,1,0,112,1
8497,96,96,96,16,96,0,112,1
8498,40,40,40,72,40,0,112,1
8499,111,111,111,1,111,0,112,1
8500,1,1,1,111,1,0,112,1
8501,70,70,70,42,70,0,112,1
8502,102,102,102,10,102,0,112,1
8503,1,1,1,111,1,0,112,1
8504,112,112,112,0,112,0,112,1
8505,80,80,80,32,80,0,112,1
8506,105,105,105,7,105,0,112,1
8507,10,10,10,102,10,0,112,1
8508,112,112,111,1,110,1,112,2
8509,101,101,100,12,99,1,112,2
8510,109,109,109,3,109,0,112,1
8511,3,3,3,109,3,0,112,1
8512,30,30,30,82,30,0,112,1
8513,108,108,108,4,108,0,112,1
8514,107,107,107,5,107,0,112,1
8515,80,80,80,32,80,0,112,1
8516,1,1,1,111,1,0,112,1
8517,31,31,29,83,27,2,112,2
8518,15,15,15,97,15,0,112,1
8519,1,1,1,111,1,0,112,1
8520,110,110,110,2,110,0,112,1
8521,3,3,3,109,3,0,112,1
8522,1,1,1,111,1,0,112,1
8523,82,82,82,30,82,0,112,1
8524,21,21,21,91,21,0,112,1
8525,3,3,3,109,3,0,112,1
8526,12,12,12,100,12,0,112,1
8527,11,11,11,101,11,0,112,1
8528,114,114,112,0,110,2,112,2
8529,112,112,112,0,112,0,112,1
8530,112,112,112,0,112,0,112,1
8531,8,8,8,104,8,0,112,1
8532,27,27,27,85,27,0,112,1
8533,1,1,1,111,1,0,112,1
8534,80,80,80,32,80,0,112,1
8535,112,112,112,0,112,0,112,1
8536,111,111,111,1,111,0,112,1
8537,112,112,112,0,112,0,112,1
8538,112,112,112,0,112,0,112,1
8539,81,81,81,31,81,0,112,1
8540,112,112,112,0,112,0,112,1
8541,64,64,64,48,64,0,112,1
8542,75,75,75,37,75,0,112,1
8543,1,1,1,111,1,0,112,1
8544,112,112,112,0,112,0,112,1
8545,112,112,112,0,112,0,112,1
8546,112,112,112,0,112,0,112,1
8547,5,5,5,107,5,0,112,1
8548,111,111,111,1,111,0,112,1
8549,111,111,111,1,111,0,112,1
8550,81,81,81,31,81,0,112,1
8551,14,14,14,98,14,0,112,1
8552,56,56,56,56,56,0,112,1
8553,113,113,112,0,111,1,112,2
8554,110,110,110,2,110,0,112,1
8555,83,83,83,29,83,0,112,1
8556,9,9,7,105,5,2,112,2
8557,81,81,81,31,81,0,112,1
8558,6,6,6,106,6,0,112,1
8559,112,112,112,0,112,0,112,1
8560,99,99,99,13,99,0,112,1
8561,81,81,81,31,81,0,112,1
8562,112,112,112,0,112,0,112,1
8563,111,111,111,1,111,0,112,1
8564,79,79,79,33,79,0,112,1
8565,80,80,80,32,80,0,112,1
8566,81,81,81,31,81,0,112,1
8567,111,111,111,1,111,0,112,1
8568,5,5,5,107,5,0,112,1
8569,3,3,3,109,3,0,112,1
8570,109,109,109,3,109,0,112,1
8571,81,81,81,31,81,0,112,1
8572,81,81,81,31,81,0,112,1
8573,112,112,112,0,112,0,112,1
8574,112,112,112,0,112,0,112,1
8575,112,112,112,0,112,0,112,1
8576,112,112,112,0,112,0,112,1
8577,112,112,112,0,112,0,112,1
8578,112,112,112,0,112,0,112,1
8579,29,29,29,83,29,0,112,1
8580,112,112,112,0,112,0,112,1
8581,110,110,110,2,110,0,112,1
8582,112,112,112,0,112,0,112,1
8583,29,29,29,83,29,0,112,1
8584,31,31,31,81,31,0,112,1
8585,102,102,102,10,102,0,112,1
8586,110,110,110,2,110,0,112,1
8587,105,105,105,7,105,0,112,1
8588,112,112,112,0,112,0,112,1
8589,112,112,112,0,112,0,112,1
8590,111,111,111,1,111,0,112,1
8591,32,32,30,82,28,2,112,2
8592,78,78,78,34,78,0,112,1
8593,112,112,112,0,112,0,112,1
8594,3,3,3,109,3,0,112,1
8595,8,8,8,104,8,0,112,1
8596,81,81,81,31,81,0,112,1
8597,110,110,110,2,110,0,112,1
8598,112,112,112,0,112,0,112,1
8599,111,111,111,1,111,0,112,1
8600,112,112,112,0,112,0,112,1
8601,111,111,111,1,111,0,112,1
8602,112,112,112,0,112,0,112,1
8603,112,112,112,0,112,0,112,1
8604,118,118,111,1,105,6,112,3
8605,120,120,112,0,105,7,112,3
8606,68,68,68,44,68,0,112,1
8607,112,112,112,0,112,0,112,1
8608,8,8,8,104,8,0,112,1
8609,112,112,112,0,112,0,112,1
8610,110,110,110,2,110,0,112,1
8611,79,79,79,33,79,0,112,1
8612,81,81,81,31,81,0,112,1
8613,79,79,79,33,79,0,112,1
8614,102,102,102,10,102,0,112,1
8615,80,80,80,32,80,0,112,1
8616,80,80,80,32,80,0,112,1
8617,111,111,111,1,111,0,112,1
8618,81,81,81,31,81,0,112,1
8619,104,104,104,8,104,0,112,1
8620,112,112,111,1,110,1,112,2
8621,110,110,110,2,110,0,112,1
8622,109,109,109,3,109,0,112,1
8623,81,81,81,31,81,0,112,1
8624,112,112,112,0,112,0,112,1
8625,112,112,112,0,112,0,112,1
8626,112,112,112,0,112,0,112,1
8627,112,112,112,0,112,0,112,1
8628,56,56,52,60,48,4,112,2
8629,32,32,32,80,32,0,112,1
8630,81,81,81,31,81,0,112,1
8631,112,112,112,0,112,0,112,1
8632,64,64,64,48,64,0,112,1
8633,69,69,64,48,59,5,112,2
8634,82,82,81,31,80,1,112,2
8635,71,71,71,41,71,0,112,1
8636,81,81,81,31,81,0,112,1
8637,87,87,87,25,87,0,112,1
8638,112,112,112,0,112,0,112,1
8639,112,112,112,0,112,0,112,1
8640,108,108,27,85,4,23,112,8
8641,108,108,108,4,108,0,112,1
8642,1,1,1,111,1,0,112,1
8643,83,83,83,29,83,0,112,1
8644,113,113,112,0,111,1,112,2
8645,112,112,112,0,112,0,112,1
8646,1,1,1,111,1,0,112,1
8647,80,80,80,32,80,0,112,1
8648,8,8,8,104,8,0,112,1
8649,111,111,111,1,111,0,112,1
8650,112,112,112,0,112,0,112,1
8651,80,80,80,32,80,0,112,1
8652,81,81,81,31,81,0,112,1
8653,13,13,12,100,11,1,112,2
8654,110,110,110,2,110,0,112,1
8655,112,112,112,0,112,0,112,1
8656,112,112,112,0,112,0,112,1
8657,18,18,18,94,18,0,112,1
8658,112,112,112,0,112,0,112,1
8659,34,34,34,78,34,0,112,1
8660,31,31,31,81,31,0,112,1
8661,105,105,105,7,105,0,112,1
8662,12,12,12,100,12,0,112,1
8663,110,110,110,2,110,0,112,1
8664,111,111,111,1,111,0,112,1
8665,112,112,112,0,112,0,112,1
8666,34,34,34,78,34,0,112,1
8667,14,14,14,98,14,0,112,1
8668,17,17,17,95,17,0,112,1
8669,102,102,102,10,102,0,112,1
8670,31,31,31,81,31,0,112,1
8671,32,32,31,81,30,1,112,2
8672,112,112,111,1,110,1,112,2
8673,112,112,112,0,112,0,112,1
8674,112,112,112,0,112,0,112,1
8675,111,111,111,1,111,0,112,1
8676,111,111,111,1,111,0,112,1
8677,108,108,108,4,108,0,112,1
8678,31,31,31,81,31,0,112,1
8679,112,112,112,0,112,0,112,1
8680,110,110,110,2,110,0,112,1
8681,32,32,32,80,32,0,112,1
8682,109,109,109,3,109,0,112,1
8683,112,112,112,0,112,0,112,1
8684,113,113,112,0,111,1,112,2
8685,27,27,27,85,27,0,112,1
8686,112,112,112,0,112,0,112,1
8687,112,112,112,0,112,0,112,1
8688,3,3,3,109,3,0,112,1
8689,112,112,112,0,112,0,112,1
8690,31,31,31,81,31,0,112,1
8691,111,111,111,1,111,0,112,1
8692,112,112,112,0,112,0,112,1
8693,101,101,101,11,101,0,112,1
8694,12,12,12,100,12,0,112,1
8695,15,15,15,97,15,0,112,1
8696,107,107,107,5,107,0,112,1
8697,110,110,110,2,110,0,112,1
8698,101,101,101,11,101,0,112,1
8699,39,39,39,73,39,0,112,1
8700,1,1,1,111,1,0,112,1
8701,111,111,111,1,111,0,112,1
8702,17,17,17,95,17,0,112,1
8703,112,112,112,0,112,0,112,1
8704,74,74,74,38,74,0,112,1
8705,23,23,23,89,23,0,112,1
8706,6,6,6,106,6,0,112,1
8707,34,34,34,78,34,0,112,1
8708,52,52,52,60,52,0,112,1
8709,92,92,92,20,92,0,112,1
8710,1,1,1,111,1,0,112,1
8711,1,1,1,111,1,0,112,1
8712,1,1,1,111,1,0,112,1
8713,1,1,1,111,1,0,112,1
8714,4,4,4,108,4,0,112,1
8715,81,81,81,31,81,0,112,1
8716,191,191,110,2,29,81,112,2
8717,10,10,10,102,10,0,112,1
8718,100,100,100,12,100,0,112,1
8719,111,111,111,1,111,0,112,1
8720,112,112,112,0,112,0,112,1
8721,111,111,111,1,111,0,112,1
8722,14,14,14,98,14,0,112,1
8723,51,51,51,61,51,0,112,1
8724,112,112,111,1,110,1,112,2
8725,79,79,79,33,79,0,112,1
8726,112,112,112,0,112,0,112,1
8727,112,112,112,0,112,0,112,1
8728,112,112,112,0,112,0,112,1
8729,112,112,112,0,112,0,112,1
8730,111,111,111,1,111,0,112,1
8731,13,13,13,99,13,0,112,1
8732,79,79,79,33,79,0,112,1
8733,79,79,79,33,79,0,112,1
8734,16,16,16,96,16,0,112,1
8735,108,108,108,4,108,0,112,1
8736,112,112,112,0,112,0,112,1
8737,6,6,6,106,6,0,112,1
8738,111,111,111,1,111,0,112,1
8739,112,112,112,0,112,0,112,1
8740,112,112,112,0,112,0,112,1
8741,107,107,107,5,107,0,112,1
8742,78,78,78,34,78,0,112,1
8743,81,81,81,31,81,0,112,1
8744,100,100,100,12,100,0,112,1
8745,1,1,1,111,1,0,112,1
8746,83,83,83,29,83,0,112,1
8747,112,112,112,0,112,0,112,1
8748,112,112,112,0,112,0,112,1
8749,112,112,112,0,112,0,112,1
8750,112,112,112,0,112,0,112,1
8751,52,52,52,60,52,0,112,1
8752,106,106,106,6,106,0,112,1
8753,112,112,112,0,112,0,112,1
8754,23,23,23,89,23,0,112,1
8755,112,112,112,0,112,0,112,1
8756,1,1,1,111,1,0,112,1
8757,109,109,109,3,109,0,112,1
8758,75,75,75,37,75,0,112,1
8759,11,11,11,101,11,0,112,1
8760,10,10,10,102,10,0,112,1
8761,112,112,112,0,112,0,112,1
8762,8,8,8,104,8,0,112,1
8763,102,102,102,10,102,0,112,1
8764,81,81,81,31,81,0,112,1
8765,4,4,4,108,4,0,112,1
8766,112,112,112,0,112,0,112,1
8767,52,52,52,60,52,0,112,1
8768,47,47,16,96,1,15,112,4
8769,49,49,49,63,49,0,112,1
8770,48,48,48,64,48,0,112,1
8771,104,104,104,8,104,0,112,1
8772,104,104,104,8,104,0,112,1
8773,40,40,40,72,40,0,112,1
8774,112,112,112,0,112,0,112,1
8775,1,1,1,111,1,0,112,1
8776,100,100,100,12,100,0,112,1
8777,78,78,78,34,78,0,112,1
8778,4,4,4,108,4,0,112,1
8779,4,4,4,108,4,0,112,1
8780,8,8,8,104,8,0,112,1
8781,45,45,39,73,33,6,112,2
8782,34,34,34,78,34,0,112,1
8783,10,10,10,102,10,0,112,1
8784,112,112,112,0,112,0,112,1
8785,75,75,75,37,75,0,112,1
8786,17,17,17,95,17,0,112,1
8787,110,110,110,2,110,0,112,1
8788,12,12,12,100,12,0,112,1
8789,4,4,4,108,4,0,112,1
8790,11,11,11,101,11,0,112,1
8791,98,98,98,14,98,0,112,1
8792,49,49,40,72,31,9,112,2
8793,81,81,81,31,81,0,112,1
8794,78,78,78,34,78,0,112,1
8795,110,110,110,2,110,0,112,1
8796,7,7,7,105,7,0,112,1
8797,107,107,107,5,107,0,112,1
8798,160,160,81,31,2,79,112,2
8799,49,49,34,78,31,3,112,9
8800,15,15,15,97,15,0,112,1
8801,3,3,3,109,3,0,112,1
8802,9,9,9,103,9,0,112,1
8803,9,9,9,103,9,0,112,1
8804,25,25,25,87,25,0,112,1
8805,20,20,20,92,20,0,112,1
8806,17,17,17,95,17,0,112,1
8807,112,112,112,0,112,0,112,1
8808,34,34,34,78,34,0,112,1
8809,112,112,112,0,112,0,112,1
8810,4,4,4,108,4,0,112,1
8811,111,111,111,1,111,0,112,1
8812,112,112,112,0,112,0,112,1
8813,112,112,112,0,112,0,112,1
8814,47,47,47,65,47,0,112,1
8815,79,79,79,33,79,0,112,1
8816,101,101,101,11,101,0,112,1
8817,110,110,110,2,110,0,112,1
8818,83,83,83,29,83,0,112,1
8819,12,12,12,100,12,0,112,1
8820,112,112,112,0,112,0,112,1
8821,11,11,11,101,11,0,112,1
8822,6,6,6,106,6,0,112,1
8823,6,6,6,106,6,0,112,1
8824,107,107,107,5,107,0,112,1
8825,5,5,5,107,5,0,112,1
8826,110,110,110,2,110,0,112,1
8827,9,9,9,103,9,0,112,1
8828,110,110,110,2,110,0,112,1
8829,112,112,112,0,112,0,112,1
8830,1,1,1,111,1,0,112,1
8831,111,111,111,1,111,0,112,1
8832,112,112,112,0,112,0,112,1
8833,80,80,80,32,80,0,112,1
8834,112,112,112,0,112,0,112,1
8835,112,112,112,0,112,0,112,1
8836,52,52,52,60,52,0,112,1
8837,112,112,112,0,112,0,112,1
8838,32,32,32,80,32,0,112,1
8839,1,1,1,111,1,0,112,1
8840,1,1,1,111,1,0,112,1
8841,1,1,1,111,1,0,112,1
8842,1,1,1,111,1,0,112,1
8843,12,12,12,100,12,0,112,1
8844,2,2,2,110,2,0,112,1
8845,78,78,78,34,78,0,112,1
8846,1,1,1,111,1,0,112,1
8847,11,11,11,101,11,0,112,1
8848,1,1,1,111,1,0,112,1
8849,111,111,111,1,111,0,112,1
8850,111,111,111,1,111,0,112,1
8851,35,35,35,77,35,0,112,1
8852,80,80,80,32,80,0,112,1
8853,113,113,112,0,111,1,112,2
8854,21,21,21,91,21,0,112,1
8855,6,6,6,106,6,0,112,1
8856,5,5,5,107,5,0,112,1
8857,3,3,3,109,3,0,112,1
8858,12,12,12,100,12,0,112,1
8859,12,12,12,100,12,0,112,1
8860,112,112,112,0,112,0,112,1
8861,107,107,107,5,107,0,112,1
8862,81,81,81,31,81,0,112,1
8863,1,1,1,111,1,0,112,1
8864,1,1,1,111,1,0,112,1
8865,28,28,28,84,28,0,112,1
8866,30,30,30,82,30,0,112,1
8867,87,87,87,25,87,0,112,1
8868,13,13,13,99,13,0,112,1
8869,1,1,1,111,1,0,112,1
8870,34,34,34,78,34,0,112,1
8871,51,51,51,61,51,0,112,1
8872,112,112,112,0,112,0,112,1
8873,20,20,20,92,20,0,112,1
8874,1,1,1,111,1,0,112,1
8875,5,5,5,107,5,0,112,1
8876,4,4,4,108,4,0,112,1
8877,14,14,14,98,14,0,112,1
8878,11,11,11,101,11,0,112,1
8879,112,112,112,0,112,0,112,1
8880,112,112,112,0,112,0,112,1
8881,6,6,6,106,6,0,112,1
8882,81,81,81,31,81,0,112,1
8883,3,3,3,109,3,0,112,1
8884,1,1,1,111,1,0,112,1
8885,78,78,78,34,78,0,112,1
8886,79,79,79,33,79,0,112,1
8887,81,81,81,31,81,0,112,1
8888,1,1,1,111,1,0,112,1
8889,12,12,12,100,12,0,112,1
8890,12,12,12,100,12,0,112,1
8891,21,21,21,91,21,0,112,1
8892,82,82,82,30,82,0,112,1
8893,45,45,39,73,33,6,112,2
8894,34,34,34,78,34,0,112,1
8895,112,112,112,0,112,0,112,1
8896,1,1,1,111,1,0,112,1
8897,111,111,111,1,111,0,112,1
8898,5,5,5,107,5,0,112,1
8899,16,16,16,96,16,0,112,1
8900,6,6,6,106,6,0,112,1
8901,1,1,1,111,1,0,112,1
8902,1,1,1,111,1,0,112,1
8903,80,80,80,32,80,0,112,1
8904,105,105,105,7,105,0,112,1
8905,81,81,81,31,81,0,112,1
8906,33,33,33,79,33,0,112,1
8907,81,81,81,31,81,0,112,1
8908,81,81,81,31,81,0,112,1
8909,112,112,112,0,112,0,112,1
8910,3,3,3,109,3,0,112,1
8911,3,3,3,109,3,0,112,1
8912,1,1,1,111,1,0,112,1
8913,112,112,112,0,112,0,112,1
8914,1,1,1,111,1,0,112,1
8915,111,111,111,1,111,0,112,1
8916,111,111,111,1,111,0,112,1
8917,1,1,1,111,1,0,112,1
8918,11,11,11,101,11,0,112,1
8919,9,9,9,103,9,0,112,1
8920,102,102,102,10,102,0,112,1
8921,13,13,13,99,13,0,112,1
8922,1,1,1,111,1,0,112,1
8923,16,16,16,96,16,0,112,1
8924,112,112,112,0,112,0,112,1
8925,4,4,4,108,4,0,112,1
8926,6,6,6,106,6,0,112,1
8927,1,1,1,111,1,0,112,1
8928,113,113,112,0,111,1,112,2
8929,12,12,2,110,0,2,112,8
8930,1,1,1,111,1,0,112,1
8931,112,112,112,0,112,0,112,1
8932,21,21,21,91,21,0,112,1
8933,1,1,1,111,1,0,112,1
8934,12,12,12,100,12,0,112,1
8935,112,112,112,0,112,0,112,1
8936,1,1,1,111,1,0,112,1
8937,80,80,80,32,80,0,112,1
8938,100,100,100,12,100,0,112,1
8939,113,113,112,0,111,1,112,2
8940,12,12,12,100,12,0,112,1
8941,111,111,111,1,111,0,112,1
8942,33,33,33,79,33,0,112,1
8943,1,1,1,111,1,0,112,1
8944,32,32,32,80,32,0,112,1
8945,32,32,32,80,32,0,112,1
8946,112,112,112,0,112,0,112,1
8947,112,112,112,0,112,0,112,1
8948,112,112,112,0,112,0,112,1
8949,9,9,9,103,9,0,112,1
8950,104,104,104,8,104,0,112,1
8951,112,112,112,0,112,0,112,1
8952,12,12,12,100,12,0,112,1
8953,12,12,12,100,12,0,112,1
8954,28,28,28,84,28,0,112,1
8955,1,1,1,111,1,0,112,1
8956,15,15,15,97,15,0,112,1
8957,54,54,54,58,54,0,112,1
8958,1,1,1,111,1,0,112,1
8959,3,3,3,109,3,0,112,1
8960,27,27,24,88,22,2,112,3
