Seq_id	Size	Description
194	+	3018322	3022743	4421
195	+	306793	311214	4421
199	+	670252	674673	4421
200	+	1631581	1636002	4421
201	+	3265978	3270399	4421
203	+	2964537	2968958	4421
208	+	955709	960130	4421
209	-	2046828	2042407	4421
218	+	2204255	2208676	4421
221	+	2966889	2971310	4421
--------------------------------------------------------------------------------
Block #112
Seq_id	Strand	Start	End	Length
1	+	1575527	1583430	7903
2	-	2889271	2881358	7913
3	+	1560801	1568717	7916
4	+	2921642	2929554	7912
5	-	1698120	1690207	7913
6	-	694316	686402	7914
7	+	852973	860886	7913
10	+	253796	261698	7902
15	+	3089095	3097000	7905
22	+	1414944	1422846	7902
23	+	2129753	2137655	7902
24	+	3040980	3048883	7903
27	+	2793592	2801508	7916
29	-	681370	673458	7912
33	-	969357	961492	7865
38	+	2230517	2238422	7905
46	+	1596321	1604236	7915
48	+	2954773	2962691	7918
49	-	470788	462873	7915
50	+	2905107	2913021	7914
52	+	1815978	1823880	7902
54	-	1407286	1399371	7915
61	+	691774	699676	7902
64	+	2900679	2908596	7917
66	+	2915450	2923366	7916
69	-	2473647	2465746	7901
72	+	2843350	2851265	7915
73	-	2660190	2652285	7905
80	+	2914904	2922818	7914
83	+	2912213	2920128	7915
84	+	2920886	2928800	7914
89	-	3145073	3137158	7915
93	-	680263	672351	7912
94	-	857406	849490	7916
97	+	2934993	2942910	7917
98	+	728641	736557	7916
104	-	1020373	1012472	7901
113	-	815640	807739	7901
116	+	2938346	2946262	7916
120	+	1127445	1135362	7917
125	-	2714277	2706361	7916
129	+	23167	31071	7904
131	-	2297737	2289821	7916
133	+	3186453	3194326	7873
138	+	3019506	3027408	7902
139	+	3068457	3076359	7902
143	+	7437	15339	7902
144	-	178605	170690	7915
146	-	1587022	1579121	7901
148	+	3207407	3215323	7916
150	+	1622893	1630810	7917
153	+	2991298	2999214	7916
157	-	3064487	3056587	7900
159	+	680807	688709	7902
160	-	1452358	1444442	7916
161	+	2921631	2929545	7914
162	+	1598217	1606131	7914
163	-	1667731	1659830	7901
164	+	2899311	2907225	7914
166	-	1091070	1083154	7916
173	+	453039	460943	7904
174	+	2904137	2912051	7914
179	-	1977771	1969855	7916
180	+	2837756	2845673	7917
181	-	2421712	2413798	7914
184	+	2871195	2879109	7914
186	+	2900930	2908844	7914
188	+	1532015	1539917	7902
191	-	1008767	1000852	7915
193	+	43829	51731	7902
194	+	3025734	3033636	7902
195	+	314205	322121	7916
199	+	677664	685578	7914
200	+	1638993	1646910	7917
201	+	3273390	3281287	7897
203	+	2971949	2979865	7916
208	+	963121	971036	7915
209	-	2039416	2031515	7901
213	-	917970	910069	7901
218	+	2211667	2219583	7916
221	+	2974301	2982215	7914
--------------------------------------------------------------------------------
Block #113
Seq_id	Strand	Start	End	Length
1	+	1583431	1598469	15038
2	-	2881356	2866607	14749
3	+	1568718	1583535	14817
4	+	2929555	2944320	14765
5	-	1690205	1675341	14864
6	-	686400	671540	14860
7	+	860887	875638	14751
10	+	261699	276439	14740
15	+	3097001	3111717	14716
22	+	1422847	1437509	14662
23	+	2137656	2152323	14667
24	+	3048884	3063665	14781
27	+	2801509	2816290	14781
29	-	673456	658455	15001
33	-	961490	946489	15001
38	+	2238423	2253303	14880
46	+	1604237	1618836	14599
48	+	2962692	2977577	14885
49	-	462871	447988	14883
50	+	2913022	2927629	14607
52	+	1823881	1838707	14826
54	-	1399369	1384518	14851
61	+	699677	714533	14856
64	+	2908597	2923522	14925
66	+	2923367	2938225	14858
69	-	2465744	2451100	14644
72	+	2851266	2865890	14624
73	-	2652283	2637517	14766
80	+	2922819	2937440	14621
83	+	2920129	2934993	14864
84	+	2928801	2943393	14592
89	-	3137156	3122379	14777
93	-	672349	657536	14813
94	-	849488	834682	14806
97	+	2942911	2957753	14842
98	+	736558	751644	15086
104	-	1012470	997696	14774
113	-	807737	793099	14638
116	+	2946263	2961041	14778
120	+	1135363	1150171	14808
125	-	2706359	2691418	14941
129	+	31072	45909	14837
131	-	2289819	2274894	14925
133	+	26	14777	14751
138	+	3027409	3042215	14806
139	+	3076360	3091134	14774
143	+	15340	30293	14953
144	-	170688	155898	14790
146	-	1579119	1564506	14613
148	+	3215324	3230159	14835
150	+	1630811	1645788	14977
153	+	2999215	3014250	15035
157	-	3056585	3041709	14876
159	+	688710	703508	14798
160	-	1444440	1429650	14790
161	+	2929546	2944154	14608
162	+	1606132	1620766	14634
163	-	1659828	1645226	14602
164	+	2907226	2921833	14607
166	-	1083152	1068228	14924
173	+	460944	475900	14956
174	+	2912052	2926620	14568
179	-	1969853	1955175	14678
180	+	2845674	2860547	14873
181	-	2413796	2399186	14610
184	+	2879110	2893701	14591
186	+	2908845	2923445	14600
188	+	1539918	1554579	14661
191	-	1000850	986125	14725
193	+	51732	66608	14876
194	+	3033637	3048371	14734
195	+	322122	336894	14772
199	+	685579	700384	14805
200	+	1646911	1661951	15040
201	+	3281288	3296071	14783
203	+	2979866	2994847	14981
208	+	971037	985893	14856
209	-	2031513	2016808	14705
213	-	910067	895414	14653
218	+	2219584	2234507	14923
221	+	2982216	2996850	14634
--------------------------------------------------------------------------------
Block #114
Seq_id	Strand	Start	End	Length
1	+	1600537	1606764	6227
2	-	2866156	2859941	6215
3	+	1585603	1591797	6194
4	+	2946389	2952597	6208
5	-	1672412	1666177	6235
6	-	669473	663264	6209
7	+	876089	882333	6244
10	+	278507	284685	6178
15	+	3113785	3120008	6223
22	+	1439577	1445747	6170
23	+	2154391	2160599	6208
24	+	3065734	3071743	6009
27	+	2818356	2824536	6180
29	-	658004	651832	6172
33	-	944420	938215	6205
38	+	2255371	2261555	6184
46	+	1620904	1627110	6206
48	+	2978028	2984249	6221
49	-	445919	439737	6182
50	+	2928080	2934290	6210
52	+	1840775	1846925	6150
54	-	1382450	1376229	6221
61	+	716601	722803	6202
64	+	2923973	2930195	6222
66	+	2938676	2944895	6219
69	-	2449032	2442836	6196
72	+	2867957	2874163	6206
73	-	2635449	2629247	6202
80	+	2937891	2944127	6236
83	+	2935444	2941686	6242
84	+	2943844	2950073	6229
89	-	3120310	3114144	6166
93	-	657085	650820	6265
94	-	832624	826456	6168
97	+	2958204	2964378	6174
98	+	752095	758315	6220
104	-	995628	989435	6193
113	-	791031	784834	6197
116	+	2963110	2969276	6166
120	+	1150625	1156825	6200
125	-	2690967	2684731	6236
129	+	47978	54200	6222
131	-	2274443	2268202	6241
133	+	16845	23077	6232
138	+	3044285	3050504	6219
139	+	3093202	3099410	6208
143	+	32362	38594	6232
144	-	153829	147645	6184
146	-	1562438	1556242	6196
148	+	3232227	3238447	6220
150	+	1647857	1654081	6224
153	+	3016320	3022513	6193
157	-	3039639	3033400	6239
159	+	705578	711824	6246
160	-	1427582	1421383	6199
161	+	2944605	2950833	6228
162	+	1621217	1627465	6248
163	-	1643158	1636962	6196
164	+	2922284	2928512	6228
166	-	1067777	1061555	6222
173	+	477968	484164	6196
174	+	2927071	2933298	6227
179	-	1954724	1948537	6187
180	+	2862615	2868814	6199
181	-	2397119	2390913	6206
184	+	2894152	2900397	6245
186	+	2923896	2930123	6227
188	+	1555033	1561228	6195
191	-	985674	979508	6166
193	+	68676	74872	6196
194	+	3050441	3056654	6213
195	+	337345	343580	6235
199	+	700835	707044	6209
200	+	1662402	1668575	6173
201	+	3298138	3304365	6227
203	+	2995298	3001517	6219
208	+	986347	992530	6183
209	-	2014740	2008538	6202
213	-	893346	887176	6170
218	+	2236575	2242808	6233
221	+	2997301	3003549	6248
--------------------------------------------------------------------------------
Block #115
Seq_id	Strand	Start	End	Length
1	+	1607004	1611951	4947
2	-	2859686	2854748	4938
3	+	1592051	1596979	4928
4	+	2952851	2957789	4938
5	-	1665942	1661026	4916
6	-	663009	658072	4937
7	+	882578	887516	4938
10	+	284935	289882	4947
15	+	3120248	3125196	4948
22	+	1445987	1450935	4948
23	+	2160839	2165783	4944
24	+	3072004	3076906	4902
27	+	2824782	2829720	4938
29	-	651587	646631	4956
33	-	937975	933037	4938
38	+	2261787	2266708	4921
46	+	1627364	1632302	4938
48	+	2984494	2989432	4938
49	-	439466	434544	4922
50	+	2934543	2939482	4939
52	+	1847177	1852116	4939
54	-	1375954	1371060	4894
61	+	723043	727991	4948
64	+	2930440	2935379	4939
66	+	2945141	2950071	4930
69	-	2441241	2436285	4956
72	+	2874392	2879342	4950
73	-	2627652	2622706	4946
80	+	2944381	2949320	4939
83	+	2941930	2946878	4948
84	+	2950326	2955261	4935
89	-	3113897	3108941	4956
93	-	650579	645641	4938
94	-	826205	821266	4939
97	+	2964618	2969566	4948
98	+	758561	763500	4939
104	-	987840	982893	4947
113	-	783239	778293	4946
116	+	2969522	2974479	4957
120	+	1157090	1162028	4938
125	-	2684484	2679546	4938
129	+	54430	59378	4948
131	-	2267946	2263008	4938
133	+	23364	28301	4937
138	+	3050744	3055682	4938
139	+	3099650	3104603	4953
143	+	38849	43776	4927
144	-	147415	142472	4943
146	-	1554647	1549691	4956
148	+	3238731	3243669	4938
150	+	1654323	1659247	4924
153	+	3022753	3027683	4930
157	-	3033159	3028222	4937
159	+	712064	717002	4938
160	-	1421138	1416164	4974
161	+	2951088	2956027	4939
162	+	1627720	1632659	4939
163	-	1636721	1631765	4956
164	+	2928767	2933706	4939
166	-	1061309	1056371	4938
173	+	484404	489352	4948
174	+	2933548	2938487	4939
179	-	1948291	1943344	4947
180	+	2869058	2874015	4957
181	-	2390683	2385734	4949
184	+	2900652	2905591	4939
186	+	2930378	2935317	4939
188	+	1561517	1566483	4966
191	-	979262	974315	4947
193	+	76466	81413	4947
194	+	3056898	3061843	4945
195	+	343834	348773	4939
199	+	707288	712227	4939
200	+	1668821	1673777	4956
201	+	3304609	3309556	4947
203	+	3001763	3006702	4939
208	+	992774	997710	4936
209	-	2008297	2003350	4947
213	-	886935	881988	4947
218	+	2243048	2247996	4948
221	+	3003804	3008743	4939
--------------------------------------------------------------------------------
Block #116
Seq_id	Strand	Start	End	Length
1	+	1613160	1635422	22262
2	-	2853502	2831287	22215
3	+	1598186	1620400	22214
4	+	2958996	2981194	22198
5	-	1659826	1637549	22277
6	-	656865	634668	22197
7	+	888748	910949	22201
10	+	291099	313283	22184
15	+	3126397	3148653	22256
16	+	1379804	1401991	22187
19	+	1958712	1980926	22214
22	+	1452136	1474353	22217
23	+	2166998	2189181	22183
24	+	3078174	3100398	22224
27	+	2830928	2853167	22239
28	+	1942941	1965164	22223
29	-	645378	623131	22247
31	-	738085	715983	22102
32	+	1943393	1965606	22213
33	-	931830	909652	22178
38	+	2267909	2290111	22202
39	-	164755	142559	22196
46	+	1633494	1655719	22225
48	+	2990640	3012833	22193
49	-	433330	411029	22301
50	+	2940716	2962919	22203
52	+	1853316	1875536	22220
54	-	1369780	1347543	22237
55	+	1455190	1478703	23513
59	+	383773	405987	22214
61	+	729192	751412	22220
62	+	1943663	1965886	22223
64	+	2936587	2958789	22202
66	+	2951279	2973461	22182
69	-	2435076	2412857	22219
72	+	2880558	2902749	22191
73	-	2621505	2599268	22237
80	+	2950554	2972757	22203
83	+	2948086	2970277	22191
84	+	2956495	2978698	22203
85	+	2187635	2209822	22187
86	+	2078595	2100809	22214
87	-	1589739	1567646	22093
88	+	2025123	2047337	22214
89	-	3107691	3085504	22187
93	-	644434	622222	22212
94	-	820059	797902	22157
97	+	2970775	2992965	22190
98	+	764709	786902	22193
101	+	2022808	2045031	22223
103	-	768182	745995	22187
104	-	981692	959499	22193
111	-	163293	141079	22214
113	-	777084	754889	22195
116	+	2975732	2997919	22187
117	+	1000295	1022500	22205
119	+	851441	873628	22187
120	+	1163236	1185469	22233
122	-	2290202	2268006	22196
124	+	88638	110843	22205
125	-	2678337	2656072	22265
127	+	1688824	1711029	22205
129	+	60578	82780	22202
131	-	2261776	2239591	22185
133	+	29503	51722	22219
136	-	262209	240022	22187
138	+	3056891	3079132	22241
139	+	3105818	3128002	22184
140	-	1761062	1738866	22196
141	-	164773	142577	22196
143	+	44999	67161	22162
144	-	141261	119054	22207
146	-	1548490	1526253	22237
148	+	3244879	3267089	22210
150	+	1660454	1682630	22176
153	+	3028890	3051083	22193
154	+	1984836	2007050	22214
157	-	3027022	3004811	22211
158	+	2009609	2031823	22214
159	+	718202	740418	22216
160	-	1414904	1392642	22262
161	+	2957263	2979466	22203
162	+	1633898	1656101	22203
163	-	1630556	1608318	22238
164	+	2934941	2957144	22203
166	-	1055163	1032961	22202
168	+	2158814	2181010	22196
173	+	490545	512763	22218
174	+	2939726	2961929	22203
179	-	1942135	1919912	22223
180	+	2875261	2897475	22214
181	-	2384518	2362327	22191
184	+	2906830	2929032	22202
186	+	2936551	2958754	22203
188	+	1567690	1589919	22229
191	-	973106	950865	22241
193	+	82614	104825	22211
194	+	3063052	3085262	22210
195	+	349982	372169	22187
199	+	713434	735636	22202
200	+	1675030	1697283	22253
201	+	3310794	3332995	22201
203	+	3007909	3030093	22184
207	+	266284	288949	22665
208	+	998968	1021173	22205
209	-	2002120	1979897	22223
213	-	880787	858571	22216
215	+	572869	595065	22196
218	+	2249205	2271395	22190
219	+	1958708	1980922	22214
221	+	3009982	3032185	22203
--------------------------------------------------------------------------------
Block #117
Seq_id	Strand	Start	End	Length
1	+	1635755	1659558	23803
2	-	2830953	2807252	23701
3	+	1620733	1644456	23723
4	+	2981524	3005067	23543
5	-	1637215	1613493	23722
6	-	634337	610795	23542
7	+	911282	934949	23667
10	+	313616	337312	23696
15	+	3148982	3172736	23754
16	+	1402320	1425879	23559
19	+	1981255	2004806	23551
22	+	1474686	1498119	23433
23	+	2189514	2213207	23693
24	+	3100731	3124416	23685
27	+	2853500	2877229	23729
28	+	1965493	1989044	23551
29	-	622797	599076	23721
31	-	715653	692095	23558
32	+	1965935	1989486	23551
33	-	909319	885655	23664
38	+	2290444	2314179	23735
39	-	142229	118687	23542
46	+	1656052	1679735	23683
48	+	3013166	3036769	23603
49	-	410696	387007	23689
50	+	2963252	2986966	23714
52	+	1875869	1899402	23533
54	-	1347209	1323347	23862
55	+	1480372	1503929	23557
59	+	406316	429867	23551
61	+	751745	775510	23765
62	+	1966215	1989766	23551
64	+	2959122	2984034	24912
66	+	2973794	2998777	24983
69	-	2412523	2388787	23736
72	+	2903082	2926638	23556
73	-	2598934	2575178	23756
80	+	2973090	2996811	23721
83	+	2970610	2995568	24958
84	+	2979031	3002742	23711
85	+	2210151	2233710	23559
86	+	2101138	2124689	23551
87	-	1567316	1543758	23558
88	+	2047666	2071249	23583
89	-	3085170	3061352	23818
93	-	621889	598263	23626
94	-	797569	774178	23391
97	+	2993298	3017024	23726
98	+	787235	812097	24862
101	+	2045360	2068911	23551
103	-	745665	722107	23558
104	-	959165	935627	23538
111	-	140749	117199	23550
113	-	754555	730812	23743
116	+	2998252	3022071	23819
117	+	1022829	1046388	23559
119	+	873957	897540	23583
120	+	1185802	1209367	23565
122	-	2267676	2244134	23542
124	+	111172	134747	23575
125	-	2655738	2632047	23691
127	+	1711358	1734864	23506
129	+	83113	106669	23556
131	-	2239257	2215479	23778
133	+	52055	75591	23536
136	-	239692	216110	23582
138	+	3079465	3103260	23795
139	+	3128335	3151878	23543
140	-	1738536	1714978	23558
141	-	142247	118705	23542
143	+	67494	91233	23739
144	-	118720	95122	23598
146	-	1525919	1502183	23736
148	+	1	23576	23575
150	+	1682962	1706670	23708
153	+	3051416	3075240	23824
154	+	2007379	2030930	23551
157	-	3004472	2980712	23760
158	+	2032152	2055703	23551
159	+	740756	764518	23762
160	-	1392308	1368489	23819
161	+	2979799	3003514	23715
162	+	1656434	1680155	23721
163	-	1607984	1584271	23713
164	+	2957477	2981188	23711
166	-	1032627	1007716	24911
168	+	2181339	2204882	23543
173	+	513096	536808	23712
174	+	2962262	2985983	23721
179	-	1919578	1895760	23818
180	+	2897808	2921595	23787
181	-	2361993	2338438	23555
184	+	2929365	2953082	23717
186	+	2959087	2982805	23718
188	+	1590252	1613921	23669
191	-	950531	926689	23842
193	+	105158	128706	23548
194	+	3085595	3109245	23650
195	+	372502	396056	23554
199	+	735969	759648	23679
200	+	1697616	1721388	23772
201	+	3333328	3356868	23540
203	+	3030426	3055418	24992
207	+	289278	312837	23559
208	+	1021505	1045222	23717
209	-	1979563	1955754	23809
213	-	858237	834805	23432
215	+	595394	618937	23543
218	+	2271728	2295405	23677
219	+	1981251	2004802	23551
221	+	3032518	3056239	23721
--------------------------------------------------------------------------------
Block #118
Seq_id	Strand	Start	End	Length
1	+	1659559	1664569	5010
2	-	2807250	2802217	5033
3	+	1644457	1649490	5033
4	+	3005068	3010084	5016
5	-	1613491	1608481	5010
6	-	610793	605779	5014
7	+	934950	939984	5034
10	+	337313	342323	5010
15	+	3172737	3177747	5010
16	+	1425880	1430930	5050
19	+	2004807	2009857	5050
22	+	1498120	1503130	5010
23	+	2213208	2218219	5011
24	+	3124417	3129462	5045
27	+	2877230	2882240	5010
28	+	1989045	1994095	5050
29	-	599074	594031	5043
31	-	692093	687043	5050
32	+	1989487	1994537	5050
33	-	885653	880643	5010
38	+	2314180	2319190	5010
39	-	118685	113635	5050
46	+	1679736	1684780	5044
48	+	3036770	3041827	5057
49	-	387005	381988	5017
50	+	2986967	2991987	5020
52	+	1899403	1904412	5009
54	-	1323345	1318336	5009
55	+	1503930	1508980	5050
59	+	429868	434918	5050
61	+	775511	780521	5010
62	+	1989767	1994817	5050
64	+	2984035	2989078	5043
66	+	2998778	3003821	5043
69	-	2388785	2383775	5010
72	+	2926639	2931696	5057
73	-	2575176	2570166	5010
80	+	2996812	3001835	5023
83	+	2995569	3000613	5044
84	+	3002743	3007769	5026
85	+	2233711	2238761	5050
86	+	2124690	2129740	5050
87	-	1543756	1538706	5050
88	+	2071250	2076300	5050
89	-	3061350	3056334	5016
93	-	598261	593217	5044
94	-	774176	769141	5035
97	+	3017025	3022036	5011
98	+	812098	817137	5039
101	+	2068912	2073962	5050
103	-	722105	717055	5050
104	-	935625	930615	5010
111	-	117197	112147	5050
113	-	730810	725800	5010
116	+	3022072	3027088	5016
117	+	1046389	1051439	5050
119	+	897541	902591	5050
120	+	1209368	1214411	5043
122	-	2244132	2239082	5050
124	+	134748	139798	5050
125	-	2632045	2626996	5049
127	+	39	5104	5065
129	+	106670	111704	5034
131	-	2215477	2210443	5034
133	+	75592	80636	5044
136	-	216108	211058	5050
138	+	3103261	3108271	5010
139	+	3151879	3156890	5011
140	-	1714976	1709926	5050
141	-	118703	113653	5050
143	+	91234	96268	5034
144	-	95120	90071	5049
146	-	1502181	1497171	5010
148	+	23577	28621	5044
150	+	1706671	1711682	5011
153	+	3075241	3080286	5045
154	+	2030931	2035981	5050
157	-	2980710	2975694	5016
158	+	2055704	2060754	5050
159	+	764519	769536	5017
160	-	1368487	1363476	5011
161	+	3003515	3008539	5024
162	+	1680156	1685189	5033
163	-	1584269	1579259	5010
164	+	2981189	2986209	5020
166	-	1007714	1002671	5043
168	+	2204883	2209933	5050
173	+	536809	541819	5010
174	+	2985984	2991005	5021
179	-	1895758	1890748	5010
180	+	2921596	2926607	5011
181	-	2338436	2333379	5057
184	+	2953083	2958103	5020
186	+	2982806	2987826	5020
188	+	1613922	1618968	5046
191	-	926687	921676	5011
193	+	128707	133717	5010
194	+	3109246	3114256	5010
195	+	396057	401100	5043
199	+	759649	764665	5016
200	+	1721389	1726399	5010
201	+	3356869	3361895	5026
203	+	3055419	3060462	5043
207	+	312838	317888	5050
208	+	1045223	1050270	5047
209	-	1955752	1950742	5010
213	-	834803	829793	5010
215	+	618938	623988	5050
218	+	2295406	2300416	5010
219	+	2004803	2009853	5050
221	+	3056240	3061273	5033
--------------------------------------------------------------------------------
Block #119
Seq_id	Strand	Start	End	Length
1	+	1664571	1672832	8261
2	-	2802216	2793962	8254
3	+	1649492	1657835	8343
4	+	3010086	3018353	8267
5	-	1608480	1600199	8281
6	-	605778	597507	8271
7	+	939986	948239	8253
10	+	342325	350617	8292
15	+	3177749	3186071	8322
16	+	1430932	1439217	8285
19	+	2009859	2018214	8355
22	+	1503132	1511456	8324
23	+	2218221	2226510	8289
24	+	3129464	3137792	8328
27	+	2882242	2890512	8270
28	+	1994097	2002452	8355
29	-	594030	585778	8252
31	-	687042	678722	8320
32	+	1994539	2002894	8355
33	-	880642	872367	8275
38	+	2319192	2327490	8298
39	-	113634	105324	8310
46	+	1684782	1693099	8317
48	+	3041829	3050109	8280
49	-	381987	373705	8282
50	+	2991989	3000240	8251
52	+	1904414	1912673	8259
54	-	1318335	1310015	8320
55	+	1508982	1517302	8320
59	+	434920	443275	8355
61	+	780523	788818	8295
62	+	1994819	2003174	8355
64	+	2989080	2997323	8243
66	+	3003823	3012066	8243
69	-	2383774	2375469	8305
72	+	2931698	2939984	8286
73	-	2570165	2561887	8278
80	+	3001837	3010073	8236
83	+	3000615	3008857	8242
84	+	3007771	3016009	8238
85	+	2238763	2247084	8321
86	+	2129742	2138097	8355
87	-	1538705	1530385	8320
88	+	2076302	2084631	8329
89	-	3056333	3048087	8246
93	-	593216	584952	8264
94	-	769140	760906	8234
97	+	3022038	3030286	8248
98	+	817139	825394	8255
101	+	2073964	2082319	8355
103	-	717054	708732	8322
104	-	930614	922326	8288
111	-	112146	103790	8356
113	-	725799	717514	8285
116	+	3027090	3035335	8245
117	+	1051441	1059770	8329
119	+	902593	910922	8329
120	+	1214413	1222730	8317
122	-	2239081	2230771	8310
124	+	139800	148129	8329
125	-	2626995	2618692	8303
127	+	5106	13435	8329
129	+	111706	119955	8249
131	-	2210442	2202189	8253
133	+	80638	88908	8270
136	-	211057	202727	8330
138	+	3108273	3116534	8261
139	+	3156892	3165181	8289
140	-	1709925	1701608	8317
141	-	113652	105342	8310
143	+	96270	104575	8305
144	-	90070	81788	8282
146	-	1497170	1488875	8295
148	+	28623	36923	8300
150	+	1711684	1719933	8249
153	+	3080288	3088592	8304
154	+	2035983	2044338	8355
157	-	2975693	2967352	8341
158	+	2060756	2069111	8355
159	+	769538	777878	8340
160	-	1363475	1355232	8243
161	+	3008541	3016762	8221
162	+	1685191	1693443	8252
163	-	1579258	1570963	8295
164	+	2986211	2994449	8238
166	-	1002670	994426	8244
168	+	2209935	2218244	8309
173	+	541821	550085	8264
174	+	2991007	2999258	8251
179	-	1890747	1882461	8286
180	+	2926609	2934842	8233
181	-	2333378	2325091	8287
184	+	2958105	2966341	8236
186	+	2987828	2996049	8221
188	+	1618970	1627257	8287
191	-	921675	913427	8248
193	+	133719	142047	8328
194	+	3114258	3122525	8267
195	+	401102	409402	8300
199	+	764667	772892	8225
200	+	1726401	1734650	8249
201	+	1	8222	8221
203	+	3060464	3068707	8243
207	+	317890	326214	8324
208	+	1050272	1058537	8265
209	-	1950741	1942454	8287
213	-	829792	821462	8330
215	+	623990	632299	8309
218	+	2300418	2308655	8237
219	+	2009855	2018210	8355
221	+	3061275	3069527	8252
--------------------------------------------------------------------------------
Block #120
Seq_id	Strand	Start	End	Length
1	+	1675447	1681462	6015
2	-	2791312	2785292	6020
3	+	1660436	1666486	6050
4	+	3020977	3026942	5965
5	-	1597606	1591651	5955
6	-	594884	588919	5965
7	+	950897	956937	6040
10	+	353283	359225	5942
15	+	3188738	3194753	6015
16	+	1441827	1447735	5908
19	+	2020819	2026727	5908
22	+	1514068	1520078	6010
23	+	2229170	2235200	6030
24	+	3140452	3146435	5983
27	+	2893134	2899105	5971
28	+	2005057	2010965	5908
29	-	583133	577160	5973
31	-	676119	670211	5908
32	+	2005499	2011407	5908
33	-	869759	863794	5965
38	+	2330176	2336171	5995
39	-	102716	96808	5908
46	+	1695749	1701729	5980
48	+	3052716	3058684	5968
49	-	371231	365245	5986
50	+	3002855	3008848	5993
52	+	1915297	1921241	5944
54	-	1307361	1301404	5957
55	+	1519906	1525814	5908
59	+	445880	451788	5908
61	+	791479	797472	5993
62	+	2005779	2011687	5908
64	+	2999930	3005892	5962
66	+	3014661	3020618	5957
69	-	2372820	2366831	5989
72	+	2942637	2948627	5990
73	-	2559245	2553250	5995
80	+	3012688	3018681	5993
83	+	3011464	3017426	5962
84	+	3018624	3024617	5993
85	+	2249688	2255596	5908
86	+	2140702	2146610	5908
87	-	1527782	1521874	5908
88	+	2087235	2093143	5908
89	-	3045485	3039492	5993
93	-	582346	576349	5997
94	-	758280	752290	5990
97	+	3032901	3038875	5974
98	+	828001	833996	5995
101	+	2084924	2090832	5908
103	-	706129	700221	5908
104	-	919664	913697	5967
111	-	101186	95278	5908
113	-	714864	708839	6025
116	+	3037944	3043937	5993
117	+	1062380	1068288	5908
119	+	913532	919440	5908
120	+	1225285	1231226	5941
122	-	2228163	2222255	5908
124	+	150744	156652	5908
125	-	2616078	2610092	5986
127	+	16045	21953	5908
129	+	122578	128571	5993
131	-	2199583	2193605	5978
133	+	91559	97471	5912
136	-	200118	194210	5908
138	+	3119149	3125166	6017
139	+	3167847	3173842	5995
140	-	1699005	1693097	5908
141	-	102734	96826	5908
143	+	107187	114485	7298
144	-	79180	73210	5970
146	-	1486216	1480242	5974
148	+	39598	45572	5974
150	+	1722576	1728567	5991
153	+	3091247	3097220	5973
154	+	2046943	2052851	5908
157	-	2964746	2958728	6018
158	+	2071716	2077624	5908
159	+	780485	786504	6019
160	-	1352581	1346586	5995
161	+	3019377	3025370	5993
162	+	1696058	1702051	5993
163	-	1568314	1562345	5969
164	+	2997010	3002987	5977
166	-	991820	985858	5962
168	+	2220853	2226761	5908
173	+	552735	558744	6009
174	+	3001873	3007859	5986
179	-	1879847	1873854	5993
180	+	2937494	2943499	6005
181	-	2322439	2316449	5990
184	+	2968956	2974948	5992
186	+	2998664	3004656	5992
188	+	1629869	1635790	5921
191	-	910776	904781	5995
193	+	144702	150697	5995
194	+	3125134	3131112	5978
195	+	412015	418028	6013
199	+	775457	781441	5984
200	+	1737251	1743241	5990
201	+	10853	16789	5936
203	+	3071314	3077281	5967
207	+	328824	334732	5908
208	+	1061146	1067132	5986
209	-	1939774	1933764	6010
213	-	818851	812841	6010
215	+	634908	640816	5908
218	+	2311262	2317274	6012
219	+	2020815	2026723	5908
221	+	3072142	3078135	5993
--------------------------------------------------------------------------------
Block #121
Seq_id	Strand	Start	End	Length
1	+	1694866	1699163	4297
2	-	2771836	2767486	4350
3	+	1679870	1684207	4337
4	+	3041619	3045939	4320
5	-	1578259	1573947	4312
6	-	574239	569920	4319
7	+	970329	974646	4317
10	+	372680	377006	4326
15	+	3208171	3212499	4328
16	+	1460507	1464849	4342
19	+	2039499	2043841	4342
22	+	1533493	1537819	4326
23	+	2248608	2252936	4328
24	+	3159816	3164121	4305
27	+	2912556	2916909	4353
28	+	2023737	2028079	4342
29	-	563740	559411	4329
31	-	657453	653110	4343
32	+	2024179	2028521	4342
33	-	849061	844763	4298
38	+	2349596	2353921	4325
39	-	84042	79699	4343
46	+	1715108	1719419	4311
48	+	3072082	3076393	4311
49	-	351842	347531	4311
50	+	3022280	3026608	4328
52	+	1934672	1938981	4309
54	-	1288034	1283722	4312
55	+	1538586	1542933	4347
59	+	464560	468902	4342
61	+	810910	815238	4328
62	+	2024459	2028801	4342
64	+	3019290	3023601	4311
66	+	3034015	3038326	4311
69	-	2353405	2349076	4329
72	+	2962035	2966376	4341
73	-	2539810	2535483	4327
80	+	3032127	3036445	4318
83	+	3030821	3035132	4311
84	+	3038053	3042364	4311
85	+	2268368	2272710	4342
86	+	2159382	2163724	4342
87	-	1509116	1504773	4343
88	+	2105915	2110257	4342
89	-	3026072	3021743	4329
93	-	562950	558652	4298
94	-	738884	734579	4305
97	+	3052271	3056559	4288
98	+	847382	851679	4297
101	+	2103604	2107946	4342
103	-	687449	683106	4343
104	-	900256	895927	4329
111	-	82506	78163	4343
113	-	695413	691101	4312
116	+	3057359	3061685	4326
117	+	1081055	1085395	4340
119	+	932207	936547	4340
